user_id,gender,age,income,signup_date,signup_year,age_group,income_group,amount,spend_group,frequency,monetary,tenure,F,M,T,FMT,male,age_norm,inc_norm,f_norm,m_norm,t_norm,comp1,comp2,comp3,cluster,customer_cluster
2354,F,48,59000,2017-08-16,2017,2,3,217.72,9,13,217.72,53,5,7,2,572,0,0.3614457831325302,0.3222222222222222,0.3939393939393939,0.13533993497814992,0.19672131147540983,-0.1173145368822493,-0.03438480606814657,-0.028888941950214568,1,Silver Customers
2355,M,43,54000,2018-07-26,2018,2,2,0.0,1,0,0.0,41,1,1,1,111,1,0.3012048192771084,0.2666666666666666,0.0,0.0,0.0,-0.1391622091118768,-0.37153090961851815,-0.051720529856476925,1,Silver Customers
2356,M,26,39000,2015-05-08,2015,1,1,29.52,3,10,29.52,80,5,2,3,523,1,0.0963855421686747,0.09999999999999998,0.30303030303030304,0.01835033474441937,0.639344262295082,-0.44766083608937274,0.3131455797279601,-0.12530021575089975,2,Diamond Customers
2357,F,34,49000,2017-11-21,2017,1,2,154.2,8,12,154.2,50,5,6,1,561,0,0.19277108433734944,0.21111111111111114,0.36363636363636365,0.09585439083975159,0.14754098360655732,-0.2960747459955274,-0.10650147494463189,-0.11110471325051338,1,Silver Customers
2358,F,65,75000,2016-01-18,2016,4,4,80.35,5,4,80.35,72,2,4,3,243,0,0.5662650602409639,0.5,0.12121212121212122,0.04994747278841789,0.5081967213114753,0.16748279174844027,0.17097071929513358,0.05258635026148041,0,Gold Customers
2359,F,72,71000,2016-02-14,2016,5,4,106.23,6,19,106.23,71,6,5,3,653,0,0.6506024096385542,0.4555555555555556,0.5757575757575758,0.06603509688007012,0.49180327868852447,0.10501166306060525,0.3129209743686399,0.15494697275544048,2,Diamond Customers
2360,F,58,64000,2016-03-31,2016,3,3,260.42,10,15,260.42,70,6,8,3,683,0,0.4819277108433735,0.37777777777777777,0.4545454545454546,0.16188327148176465,0.47540983606557385,-0.02146535334336778,0.25564531680663044,0.04570436789202806,2,Diamond Customers
2361,F,70,80000,2015-09-13,2015,5,4,252.4,10,13,252.4,76,5,8,3,583,0,0.6265060240963856,0.5555555555555556,0.3939393939393939,0.15689784856000843,0.5737704918032787,0.20936259262226817,0.341553379817173,0.07350410209740092,2,Diamond Customers
2362,F,74,54000,2018-05-12,2018,5,2,60.0,4,4,60.0,44,2,4,1,241,0,0.674698795180723,0.2666666666666666,0.12121212121212122,0.037297428342315794,0.0491803278688524,0.041601779796269535,-0.2696622530234438,0.2644250322108899,3,Bronze Customers
2363,F,31,59000,2016-11-08,2016,1,3,199.94,9,14,199.94,62,6,7,2,672,0,0.15662650602409642,0.3222222222222222,0.42424242424242425,0.12428746371271032,0.34426229508196715,-0.2351795992061128,0.10643481243396356,-0.1992719667926014,1,Silver Customers
2364,M,62,79000,2017-10-04,2017,4,4,0.0,1,0,0.0,51,1,1,2,112,1,0.5301204819277109,0.5444444444444444,0.0,0.0,0.16393442622950816,0.20847628392676473,-0.1943888693844458,-0.0043038954865540135,0,Gold Customers
2365,F,21,60000,2017-12-07,2017,1,3,109.25999999999999,6,7,109.25999999999999,49,3,5,1,351,0,0.036144578313253045,0.33333333333333337,0.21212121212121213,0.06791861701135705,0.13114754098360648,-0.25576345992864336,-0.17320188609733086,-0.3097651341776734,1,Silver Customers
2366,M,50,64000,2017-02-15,2017,2,3,243.21,10,16,243.21,59,6,8,2,682,1,0.3855421686746988,0.37777777777777777,0.48484848484848486,0.15118512578557708,0.29508196721311475,-0.07397810911227512,0.09426711986583264,-0.03629492520936832,2,Diamond Customers
2367,F,63,62000,2017-10-16,2017,4,3,78.44,5,6,78.44,51,3,4,2,342,0,0.5421686746987951,0.3555555555555555,0.18181818181818182,0.048760171319520845,0.16393442622950816,0.03352836020830553,-0.13894951476005252,0.10682242673769271,3,Bronze Customers
2368,F,43,57000,2018-03-11,2018,2,2,23.57,2,5,23.57,46,2,2,1,221,0,0.3012048192771084,0.30000000000000004,0.15151515151515152,0.014651673100473054,0.08196721311475408,-0.13633589396022497,-0.23958103374991369,-0.06662235226060552,1,Silver Customers
2369,F,57,97000,2017-07-30,2017,3,5,65.45,5,3,65.45,53,1,4,2,142,0,0.4698795180722891,0.7444444444444444,0.09090909090909091,0.04068527808340948,0.19672131147540983,0.3303210994712218,-0.11749471306581832,-0.16180711961074876,0,Gold Customers
2370,M,69,45000,2017-10-16,2017,4,1,12.81,1,2,12.81,51,1,1,2,112,1,0.6144578313253012,0.16666666666666663,0.06060606060606061,0.007963000951084423,0.16393442622950816,-0.06870454702409838,-0.19466081882497394,0.2683556516949006,3,Bronze Customers
2371,F,51,54000,2018-05-22,2018,2,2,29.63,3,2,29.630000000000003,43,1,2,1,121,0,0.3975903614457831,0.2666666666666666,0.06060606060606061,0.01841871336304695,0.032786885245901565,-0.09692603695784636,-0.31558967490309175,0.030101971222943214,3,Bronze Customers
2372,M,53,89000,2016-02-10,2016,3,5,211.93,9,11,211.93,71,5,7,3,573,1,0.42168674698795183,0.6555555555555556,0.33333333333333337,0.13174073314311643,0.49180327868852447,0.19307039850501473,0.24244898396476866,-0.1531513045185082,0,Gold Customers
2373,F,52,81000,2017-06-21,2017,3,4,15.51,2,1,15.51,55,1,2,2,122,0,0.40963855421686746,0.5666666666666667,0.030303030303030304,0.009641385226488632,0.2295081967213114,0.15739493271553992,-0.12400401809488244,-0.1172527479708336,0,Gold Customers
2374,F,57,61000,2018-06-27,2018,3,3,0.0,1,0,0.0,42,1,1,1,111,0,0.4698795180722891,0.34444444444444444,0.0,0.0,0.016393442622950727,0.01435226608433239,-0.3463992962637562,0.04962277392310228,3,Bronze Customers
2375,M,88,57000,2017-01-30,2017,5,2,118.27,7,8,118.27,59,4,5,2,452,1,0.8433734939759037,0.30000000000000004,0.24242424242424243,0.07351944750076148,0.29508196721311475,0.1365629206592427,0.011555678275549553,0.39180114463700555,3,Bronze Customers
2376,M,79,114000,2015-08-31,2015,5,5,117.89999999999999,7,4,117.89999999999999,77,2,5,3,253,1,0.7349397590361446,0.9333333333333335,0.12121212121212122,0.07328944669265053,0.5901639344262295,0.6158841966524655,0.2823481596172862,-0.035712321039970595,0,Gold Customers
2377,F,60,94000,2016-07-21,2016,4,5,61.3,4,3,61.3,66,1,4,3,143,0,0.5060240963855421,0.7111111111111111,0.09090909090909091,0.038105539289732634,0.4098360655737705,0.31659666823139965,0.07963095694226006,-0.1113221753960764,0,Gold Customers
2378,M,41,67000,2017-08-21,2017,2,3,25.52,3,6,25.52,53,3,2,2,322,1,0.27710843373493976,0.4111111111111111,0.18181818181818182,0.015863839521598318,0.19672131147540983,-0.06451141459880691,-0.11573051365022526,-0.14439274692559392,1,Silver Customers
2379,F,22,43000,2016-09-28,2016,1,1,122.34,7,9,122.34,64,4,6,3,463,0,0.048192771084337366,0.14444444444444443,0.2727272727272727,0.07604945638998191,0.3770491803278688,-0.4206528434011129,0.06562629590045481,-0.19614702582494775,1,Silver Customers
2380,M,52,82000,2018-01-03,2018,3,4,157.82999999999998,8,7,157.82999999999998,48,3,6,1,361,1,0.40963855421686746,0.5777777777777778,0.21212121212121213,0.09811088525446168,0.11475409836065564,0.14770648624571575,-0.15900033242017803,-0.1260181380051579,0,Gold Customers
2381,M,58,95000,2013-12-02,2013,3,5,111.33,6,5,111.33,98,2,5,3,253,1,0.4819277108433735,0.7222222222222222,0.15151515151515152,0.06920537828916695,0.9344262295081966,0.29345419943285256,0.5921044466686853,-0.133124814608378,2,Diamond Customers
2382,F,69,87000,2016-04-03,2016,4,5,363.04,10,14,363.04,69,6,8,3,683,0,0.6144578313253012,0.6333333333333333,0.42424242424242425,0.22567430642323877,0.459016393442623,0.2709355187687705,0.25653285691659977,0.017425188154581474,0,Gold Customers
2383,M,44,66000,2016-04-12,2016,2,3,120.1,7,8,120.1,69,4,5,3,453,1,0.3132530120481928,0.4,0.24242424242424243,0.07465701906520211,0.459016393442623,-0.06560680665391976,0.15549998486971425,-0.10767892050132041,2,Diamond Customers
2384,F,52,113000,2017-09-25,2017,3,5,64.16,5,3,64.16,51,1,4,2,142,0,0.40963855421686746,0.9222222222222222,0.09090909090909091,0.03988338337404969,0.16393442622950816,0.4463542113287319,-0.13841208440347375,-0.3074359728672693,0,Gold Customers
2385,O,46,91000,2017-10-24,2017,2,5,70.28999999999999,5,3,70.28999999999999,50,1,4,1,141,0,0.3373493975903614,0.6777777777777777,0.09090909090909091,0.04369393730302295,0.14754098360655732,0.20620970308440814,-0.17110849100673078,-0.23901338683099857,0,Gold Customers
2386,M,49,114000,2018-05-14,2018,2,5,0.0,1,0,0.0,44,1,1,1,111,1,0.37349397590361444,0.9333333333333335,0.0,0.0,0.0491803278688524,0.4502848395171492,-0.2807667140183692,-0.34438531149583174,0,Gold Customers
2387,F,47,62000,2017-08-21,2017,2,3,202.54,9,14,202.54,53,6,7,2,672,0,0.3493975903614458,0.3555555555555555,0.42424242424242425,0.125903685607544,0.19672131147540983,-0.10166713013119345,-0.023116860458264988,-0.05565422812270389,1,Silver Customers
2388,F,53,40000,2015-08-21,2015,3,1,69.67,5,17,69.67,77,6,4,3,643,0,0.42168674698795183,0.1111111111111111,0.5151515151515151,0.04330853054348569,0.5901639344262295,-0.2963385561163626,0.35272447183448197,0.1457029767506246,2,Diamond Customers
2389,M,59,68000,2017-08-25,2017,3,3,20.32,2,4,20.32,52,2,2,2,222,1,0.49397590361445787,0.4222222222222223,0.12121212121212122,0.012631395731930948,0.180327868852459,0.06946870135537468,-0.14516034433899874,0.03181198024558542,3,Bronze Customers
2390,M,34,67000,2014-04-18,2014,1,3,49.089999999999996,4,7,49.089999999999996,93,3,3,3,333,1,0.19277108433734944,0.4111111111111111,0.21212121212121213,0.030515512622071368,0.8524590163934427,-0.12846980160237453,0.5044063202369966,-0.20951490068355105,2,Diamond Customers
2391,M,67,57000,2018-07-03,2018,4,2,22.96,2,6,22.96,42,3,2,1,321,1,0.5903614457831325,0.30000000000000004,0.18181818181818182,0.014272482578992845,0.016393442622950727,0.013770367487671317,-0.2819525380150653,0.17763167657529652,3,Bronze Customers
2392,F,43,94000,2017-06-30,2017,2,5,1251.99,10,14,1251.99,54,6,8,2,682,0,0.3012048192771084,0.7111111111111111,0.42424242424242425,0.7782667885049325,0.21311475409836067,0.22010215512395118,0.0780912178272188,-0.3232963315169175,0,Gold Customers
2393,M,64,57000,2017-08-12,2017,4,2,11.67,1,4,11.67,53,2,1,2,212,1,0.5542168674698795,0.30000000000000004,0.12121212121212122,0.007254349812580422,0.19672131147540983,-0.0006551508545694901,-0.13654834094517165,0.14812349968728714,3,Bronze Customers
2394,F,55,56000,2018-04-25,2018,3,2,17.72,2,5,17.72,44,2,2,1,221,0,0.4457831325301205,0.28888888888888886,0.15151515151515152,0.011015173837097263,0.0491803278688524,-0.06836524153135035,-0.2670238750653457,0.06132357693970622,3,Bronze Customers
2395,F,67,113000,2018-07-04,2018,4,5,127.07,7,6,127.07,42,3,6,1,361,0,0.5903614457831325,0.9222222222222222,0.18181818181818182,0.0789897369909678,0.016393442622950727,0.5344999646929923,-0.23553911628341598,-0.15676116531773562,0,Gold Customers
2396,M,18,53000,2016-11-15,2016,1,2,137.41,7,6,137.41,62,3,6,2,362,1,0.0,0.25555555555555554,0.18181818181818182,0.08541732714196022,0.34426229508196715,-0.33820880904378037,0.010562103653277045,-0.2984882074472776,1,Silver Customers
2397,M,51,35000,2018-06-29,2018,2,1,70.09,5,9,70.09,42,4,4,1,441,1,0.3975903614457831,0.055555555555555525,0.2727272727272727,0.0435696125418819,0.016393442622950727,-0.30301431579775506,-0.26912382844157884,0.14465024575218133,1,Silver Customers
2398,M,38,38000,2017-08-09,2017,1,1,9.52,1,4,9.52,53,2,1,2,212,1,0.24096385542168677,0.08888888888888885,0.12121212121212122,0.005917858630314105,0.19672131147540983,-0.3418143909865501,-0.15928643070749163,-0.004287270559673038,1,Silver Customers
2399,M,27,74000,2017-06-03,2017,1,4,47.0,4,13,47.0,55,5,3,2,532,1,0.10843373493975902,0.48888888888888893,0.3939393939393939,0.02921631886814737,0.2295081967213114,-0.1228872062858477,-0.010908133596590952,-0.32467747970079325,1,Silver Customers
2400,M,27,50000,2013-10-10,2013,1,2,20.32,2,9,20.32,100,4,2,3,423,1,0.10843373493975902,0.2222222222222222,0.2727272727272727,0.012631395731930948,0.9672131147540983,-0.34348519505615616,0.6157427678586319,-0.1770915836343068,2,Diamond Customers
2401,M,25,74000,2013-10-14,2013,1,4,84.98,5,25,84.98,100,6,4,3,643,1,0.08433734939759038,0.48888888888888893,0.7575757575757576,0.05282559100883327,0.9672131147540983,-0.20897886423358797,0.8026308023808314,-0.3323240190637439,2,Diamond Customers
2402,F,56,84000,2016-11-23,2016,3,4,124.92,7,6,124.92,62,3,6,2,362,0,0.45783132530120485,0.6,0.18181818181818182,0.07765324580870148,0.34426229508196715,0.18935415377515125,0.045143261633284255,-0.09423891630966769,0,Gold Customers
2403,F,61,96000,2017-09-16,2017,4,5,167.45,8,7,167.45,52,3,7,2,372,0,0.5180722891566265,0.7333333333333333,0.21212121212121213,0.10409090626534633,0.180327868852459,0.333014797922961,-0.08420800912402378,-0.11676523283944908,0,Gold Customers
2404,F,57,87000,2015-10-10,2015,3,5,272.23,10,10,272.23,75,5,8,3,583,0,0.4698795180722891,0.6333333333333333,0.30303030303030304,0.16922464862714381,0.5573770491803278,0.20652562436262573,0.29678043374206803,-0.1027514571932064,0,Gold Customers
2405,F,66,108000,2016-09-06,2016,4,5,945.0899999999999,10,8,945.0899999999999,64,4,8,3,483,0,0.5783132530120482,0.8666666666666666,0.24242424242424243,0.5874904425339872,0.3770491803278688,0.5053395576694398,0.167487907327179,-0.16249790574814277,0,Gold Customers
2406,M,70,51000,2016-05-16,2016,5,2,107.28999999999999,6,10,107.28999999999999,68,5,5,3,553,1,0.6265060240963856,0.23333333333333328,0.30303030303030304,0.06669401811411768,0.4426229508196722,-0.047381796035407237,0.15856178523625858,0.24698661241729067,2,Diamond Customers
2407,F,65,36000,2018-01-15,2018,4,1,123.64,7,14,123.64,48,6,6,1,661,0,0.5662650602409639,0.06666666666666665,0.42424242424242425,0.07685756733739875,0.11475409836065564,-0.22799520819748068,-0.11663240456052883,0.2831345513378478,3,Bronze Customers
2408,F,60,54000,2016-07-08,2016,4,2,141.21,7,9,141.21,66,4,6,3,463,0,0.5060240963855421,0.2666666666666666,0.2727272727272727,0.08777949760364022,0.4098360655737705,-0.0763720576937119,0.11837716351796546,0.12535627590990195,2,Diamond Customers
2409,F,64,115000,2016-04-15,2016,4,5,97.46000000000001,6,5,97.46000000000001,69,2,5,3,253,0,0.5542168674698795,0.9444444444444445,0.15151515151515152,0.060583456104034955,0.459016393442623,0.5265050605189243,0.16485918592163773,-0.19427093416773542,0,Gold Customers
2410,M,53,55000,2017-10-25,2017,3,2,13.39,2,3,13.39,50,1,1,1,111,1,0.42168674698795183,0.2777777777777778,0.09090909090909091,0.008323542758393475,0.14754098360655732,-0.08330042015610456,-0.19789904406450162,0.046843080848307024,3,Bronze Customers
2411,M,27,34000,2016-09-05,2016,1,1,50.99,4,15,50.99,64,6,3,3,633,1,0.10843373493975902,0.04444444444444445,0.4545454545454546,0.03169659785291137,0.3770491803278688,-0.5039909651038811,0.11897086094948597,-0.0860856631428922,1,Silver Customers
2412,F,62,77000,2016-06-18,2016,4,4,19.62,2,1,19.62,67,1,2,3,123,0,0.5301204819277109,0.5222222222222223,0.030303030303030304,0.012196259067937264,0.42622950819672134,0.18001125472146307,0.06007719200632959,0.009929405551150822,0,Gold Customers
2413,M,20,33000,2015-01-22,2015,1,1,124.91000000000001,7,14,124.91000000000001,84,6,6,3,663,1,0.02409638554216867,0.033333333333333326,0.42424242424242425,0.07764702957064444,0.7049180327868851,-0.557185303150089,0.41532026375818054,-0.15148935337855074,2,Diamond Customers
2414,F,82,53000,2018-06-21,2018,5,2,14.08,2,4,14.08,42,2,1,1,211,0,0.7710843373493976,0.25555555555555554,0.12121212121212122,0.008752463184330107,0.016393442622950727,0.0819782885691932,-0.3009553220729938,0.353111510403015,3,Bronze Customers
2415,M,59,38000,2017-08-23,2017,3,1,3.2199999999999998,1,2,3.2199999999999998,53,1,1,2,112,1,0.49397590361445787,0.08888888888888885,0.06060606060606061,0.0020016286543709473,0.19672131147540983,-0.1983120279801021,-0.17318881799218447,0.20855913997389985,3,Bronze Customers
2416,F,32,68000,2017-03-12,2017,1,3,229.64,9,14,229.64,58,6,8,2,682,0,0.16867469879518074,0.4222222222222223,0.42424242424242425,0.14274969074215663,0.2786885245901639,-0.14288185006219978,0.0539663014471188,-0.24394777371258458,1,Silver Customers
2417,M,86,55000,2018-02-14,2018,5,2,6.68,1,3,6.68,47,1,1,1,111,1,0.8192771084337349,0.2777777777777778,0.09090909090909091,0.0041524470221111585,0.09836065573770492,0.12843089586219616,-0.23265590571146746,0.3825192292727334,3,Bronze Customers
2418,F,90,101000,2017-10-07,2017,5,5,95.7,6,3,95.7,51,1,5,2,152,0,0.8674698795180724,0.7888888888888889,0.09090909090909091,0.05948939820599369,0.16393442622950816,0.5803531595061155,-0.13185497478775374,0.14907048700054332,0,Gold Customers
2419,M,24,62000,2018-06-23,2018,1,3,7.05,1,1,7.05,42,1,1,1,111,1,0.07228915662650606,0.3555555555555555,0.030303030303030304,0.004382447830222106,0.016393442622950727,-0.19179259495501993,-0.3463068824515712,-0.291877788027167,1,Silver Customers
2420,F,54,63000,2016-03-28,2016,3,3,201.42000000000002,9,12,201.42000000000002,70,5,7,3,573,0,0.4337349397590361,0.3666666666666667,0.36363636363636365,0.12520746694515414,0.47540983606557385,-0.04480503814217855,0.21870646054095752,0.011318438085990817,2,Diamond Customers
2421,M,65,48000,2017-08-01,2017,4,2,11.53,1,5,11.53,53,2,1,2,212,1,0.5662650602409639,0.19999999999999996,0.15151515151515152,0.007167322479781684,0.19672131147540983,-0.08191823133811064,-0.13223750242417862,0.21201383914426572,3,Bronze Customers
2422,F,85,97000,2016-05-29,2016,5,5,144.45,8,6,144.45,68,3,6,3,363,0,0.8072289156626506,0.7444444444444444,0.18181818181818182,0.08979355873412527,0.4426229508196722,0.492998105182946,0.157310324976375,0.12446193104753167,0,Gold Customers
2423,M,79,71000,2016-10-26,2016,5,4,124.64,7,6,124.64,63,3,6,2,362,1,0.7349397590361446,0.4555555555555556,0.18181818181818182,0.077479191143104,0.360655737704918,0.21628202479012,0.0590905095573461,0.2168010284918321,0,Gold Customers
2424,F,55,83000,2018-01-03,2018,3,4,37.79,3,2,37.79,48,1,3,1,131,0,0.4457831325301205,0.5888888888888889,0.06060606060606061,0.023491163617601896,0.11475409836065564,0.19403147155055764,-0.21663608126254297,-0.09988286733889636,0,Gold Customers
2425,M,54,37000,2017-12-31,2017,3,1,167.95,8,18,167.95,48,6,7,1,671,1,0.4337349397590361,0.07777777777777778,0.5454545454545454,0.10440171816819895,0.11475409836065564,-0.30606986649086887,-0.0754007485238316,0.16593973859280273,1,Silver Customers
2426,M,56,54000,2018-05-09,2018,3,2,18.83,2,6,18.83,44,3,2,1,321,1,0.45783132530120485,0.2666666666666666,0.18181818181818182,0.011705176261430106,0.0491803278688524,-0.08513321859549522,-0.2576339351269877,0.08384265078488753,3,Bronze Customers
2427,M,28,46000,2017-12-27,2017,1,2,7.029999999999999,1,3,7.029999999999999,48,1,1,1,111,1,0.1204819277108434,0.1777777777777778,0.09090909090909091,0.004370015354108,0.11475409836065564,-0.3254561799214052,-0.2439381137559259,-0.1545930718751698,1,Silver Customers
2428,F,60,88000,2017-12-11,2017,4,5,167.77,8,7,167.77,49,3,7,1,371,0,0.5060240963855421,0.6444444444444445,0.21212121212121213,0.10428982588317201,0.13114754098360648,0.2541745494077457,-0.13605623560881314,-0.08020781369597282,0,Gold Customers
2429,M,20,74000,2018-05-18,2018,1,4,7.369999999999999,1,1,7.369999999999999,44,1,1,1,111,1,0.02409638554216867,0.48888888888888893,0.030303030303030304,0.004581367448047789,0.0491803278688524,-0.10766614237550273,-0.30856498685655054,-0.40312960437626866,1,Silver Customers
2430,F,66,49000,2017-08-09,2017,4,2,32.01,3,11,32.01,53,5,3,2,532,0,0.5783132530120482,0.21111111111111114,0.33333333333333337,0.019898178020625476,0.19672131147540983,-0.09412144496783278,-0.06749516916291111,0.2189817743018446,3,Bronze Customers
2431,F,65,63000,2017-11-20,2017,4,3,0.0,1,0,0.0,50,1,1,1,111,0,0.5662650602409639,0.3666666666666667,0.0,0.0,0.14754098360655732,0.08076671560201022,-0.22004892058905745,0.12053224883968043,3,Bronze Customers
2432,F,48,71000,2017-12-20,2017,2,4,43.05,4,7,43.05,49,3,3,1,331,0,0.3614457831325302,0.4555555555555556,0.21212121212121213,0.02676090483561158,0.13114754098360648,0.014686447549531965,-0.16003243588670585,-0.09745947431837011,3,Bronze Customers
2433,M,43,46000,2017-12-14,2017,2,2,14.92,2,3,14.92,49,1,1,1,111,1,0.3012048192771084,0.1777777777777778,0.09090909090909091,0.009274627181122527,0.13114754098360648,-0.22958273717103084,-0.22297694442404553,-0.002031725650710478,1,Silver Customers
2434,M,69,33000,2018-04-10,2018,4,1,3.63,1,2,3.63,45,1,1,1,111,1,0.6144578313253012,0.033333333333333326,0.06060606060606061,0.0022564944147101056,0.06557377049180324,-0.17728264333359706,-0.29540750133617205,0.3385712765088406,3,Bronze Customers
2435,M,75,60000,2018-05-13,2018,5,3,7.15,1,3,7.15,44,1,1,1,111,1,0.6867469879518072,0.33333333333333337,0.09090909090909091,0.004444610210792632,0.0491803278688524,0.10534797490024637,-0.2786773155824057,0.2405313469178109,3,Bronze Customers
2436,M,59,68000,2017-08-12,2017,3,3,0.0,1,0,0.0,53,1,1,2,112,1,0.49397590361445787,0.4222222222222223,0.0,0.0,0.19672131147540983,0.08727308325033856,-0.17275558624989065,0.0304199032272237,3,Bronze Customers
2437,M,46,35000,2018-07-10,2018,2,1,14.290000000000001,2,5,14.290000000000001,42,2,1,1,211,1,0.3373493975903614,0.055555555555555525,0.15151515151515152,0.008883004183528212,0.016393442622950727,-0.31857216351163625,-0.31590250465813113,0.09349217659802338,1,Silver Customers
2438,M,33,49000,2014-07-16,2014,1,2,62.78,5,15,62.78,90,6,4,3,643,1,0.18072289156626506,0.21111111111111114,0.4545454545454546,0.039025542522176423,0.8032786885245902,-0.33712653199591935,0.5294631729875519,-0.10982384628869055,2,Diamond Customers
2439,F,59,77000,2017-03-09,2017,3,4,229.57,9,10,229.57,58,5,8,2,582,0,0.49397590361445787,0.5222222222222223,0.30303030303030304,0.14270617707575728,0.2786885245901639,0.13173474531986817,0.028154091653855105,-0.02453172347715693,0,Gold Customers
2440,M,73,105000,2018-01-21,2018,5,5,149.32999999999998,8,5,149.32999999999998,48,2,6,1,261,1,0.6626506024096386,0.8333333333333334,0.15151515151515152,0.09282708290596695,0.11475409836065564,0.5028017345011907,-0.15660165341149052,-0.04887649939382328,0,Gold Customers
2441,M,26,37000,2015-09-21,2015,1,1,123.51,7,14,123.51,76,6,6,3,663,1,0.0963855421686747,0.07777777777777778,0.42424242424242425,0.07677675624265706,0.5737704918032787,-0.47897050187954693,0.2980329901528751,-0.11526133467159824,2,Diamond Customers
2442,F,68,78000,2017-07-12,2017,4,4,71.57,5,4,71.57,54,2,4,2,242,0,0.6024096385542169,0.5333333333333333,0.12121212121212122,0.04448961577432568,0.21311475409836067,0.22084885920597327,-0.10120521105373849,0.06284474863245515,0,Gold Customers
2443,M,71,38000,2017-08-20,2017,5,1,18.17,2,5,18.17,53,2,2,2,222,1,0.6385542168674699,0.08888888888888885,0.15151515151515152,0.011294904549664633,0.19672131147540983,-0.1352815859850875,-0.13689236720232068,0.33188436431405927,3,Bronze Customers
2444,F,53,75000,2016-08-25,2016,3,4,118.66,7,6,118.66,65,3,5,3,353,0,0.42168674698795183,0.5,0.18181818181818182,0.07376188078498654,0.39344262295081966,0.08585256529170997,0.08308916574572466,-0.0709344047044558,0,Gold Customers
2445,M,86,78000,2017-04-17,2017,5,4,129.61,7,5,129.61,57,2,6,2,262,1,0.8192771084337349,0.5333333333333333,0.15151515151515152,0.08056866145745917,0.2622950819672131,0.3328497130733282,-0.03518235005145812,0.24501345640597366,0,Gold Customers
2446,M,39,74000,2016-01-03,2016,1,4,255.56,10,13,255.56,72,5,8,3,583,1,0.2530120481927711,0.48888888888888893,0.3939393939393939,0.15886217978603706,0.5081967213114753,-0.04226220245677575,0.2656236641723939,-0.20738532707578824,2,Diamond Customers
2447,F,55,39000,2018-06-08,2018,3,1,16.96,2,4,16.96,43,2,2,1,221,0,0.4457831325301205,0.09999999999999998,0.12121212121212122,0.010542739744761265,0.032786885245901565,-0.21968456258507169,-0.3048907043709579,0.16098059210400142,3,Bronze Customers
2448,F,54,79000,2015-12-02,2015,3,4,176.82,8,8,176.82,74,4,7,3,473,0,0.4337349397590361,0.5444444444444444,0.24242424242424243,0.10991552132480464,0.540983606557377,0.11888430441853401,0.248085902713493,-0.08389571824028176,2,Diamond Customers
2449,F,34,52000,2015-04-23,2015,1,2,74.73,5,20,74.73,81,6,4,3,643,0,0.19277108433734944,0.24444444444444446,0.6060606060606061,0.04645394700035432,0.6557377049180328,-0.32303454134998505,0.4472959393376066,-0.11636965354539894,2,Diamond Customers
2450,M,54,99000,2016-03-31,2016,3,5,347.38,10,12,347.38,70,5,8,3,583,1,0.4337349397590361,0.7666666666666667,0.36363636363636365,0.21593967762589433,0.47540983606557385,0.29395444311655694,0.2533981286812225,-0.2065227343855395,0,Gold Customers
2451,M,63,32000,2017-10-31,2017,4,1,14.22,2,5,14.22,50,2,1,1,211,1,0.5421686746987951,0.0222222222222222,0.15151515151515152,0.008839490517128843,0.14754098360655732,-0.24066561331769148,-0.19000433513511705,0.28553536078316816,3,Bronze Customers
2452,F,74,67000,2016-12-09,2016,5,3,173.52,8,10,173.52,61,5,7,2,572,0,0.674698795180723,0.4111111111111111,0.30303030303030304,0.10786416276597728,0.3278688524590163,0.13154231685884607,0.06857743919494612,0.18971276704070775,3,Bronze Customers
2453,M,68,74000,2015-11-10,2015,4,4,224.16,9,12,224.16,74,5,8,3,583,1,0.6024096385542169,0.48888888888888893,0.36363636363636365,0.1393431922868918,0.540983606557377,0.14550911223868163,0.2938970256187072,0.08870119880340464,2,Diamond Customers
2454,M,69,30000,2018-01-24,2018,4,1,148.92000000000002,8,19,148.92000000000002,47,6,6,1,661,1,0.6144578313253012,0.0,0.5757575757575758,0.09257221714562781,0.09836065573770492,-0.2800178505844379,-0.08122748304340364,0.36105800276533495,3,Bronze Customers
2455,F,50,81000,2017-09-11,2017,2,4,63.47,5,3,63.47,52,1,4,2,142,0,0.3855421686746988,0.5666666666666667,0.09090909090909091,0.039454462948113056,0.180327868852459,0.13860193818909528,-0.14674880627054238,-0.13869088848857225,0,Gold Customers
2456,F,78,31000,2017-10-12,2017,5,1,85.27,5,10,85.27,51,5,4,2,542,0,0.7228915662650602,0.011111111111111072,0.30303030303030304,0.053005861912487795,0.16393442622950816,-0.17482661757019421,-0.11385948596440516,0.44456770077947894,3,Bronze Customers
2457,M,40,74000,2018-02-03,2018,2,4,52.39,4,12,52.39,47,5,3,1,531,1,0.2650602409638554,0.48888888888888893,0.36363636363636365,0.03256687118089874,0.09836065573770492,-0.03160393282886148,-0.13860986380459756,-0.19440019524239058,1,Silver Customers
2458,M,24,48000,2017-12-13,2017,1,2,13.09,2,4,13.09,49,2,1,1,211,1,0.07228915662650606,0.19999999999999996,0.12121212121212122,0.008137055616681895,0.13114754098360648,-0.3375000640938203,-0.21785396663186082,-0.20660432004202525,1,Silver Customers
